User_ID,Card_Number,Amount,Time,Location,Previous_Transaction_Minutes_Gap,Transaction_Type,Is_Fraud
UID00928,9643224901,4133.79,06:24,Pune,10.0,POS Purchase,0
UID00306,7040806392,1283.65,05:51,Bangalore,180.0,UPI Transfer,0
UID00284,6212999445,2427.89,17:16,Delhi,0.5,ATM Withdrawal,0
UID00635,6591761214,398.84,05:57,Kolkata,1440.0,ATM Withdrawal,0
UID00393,6862381277,2730.29,06:01,Jamtara,1440.0,Bank Transfer,0
UID00813,4141369987,3325.98,11:45,Delhi,30.0,UPI Transfer,0
UID00194,7381674742,1972.0,11:45,Pune,60.0,Online Purchase,0
UID00389,1244658086,638.48,20:45,Bangalore,1.0,ATM Withdrawal,0
UID00341,2642591543,2944.3,08:54,Kolkata,1440.0,Online Purchase,0
UID00724,7700691843,4106.9,02:31,Hyderabad,5.0,Bank Transfer,0
UID00496,7291884437,1958.55,04:29,Tarapith,720.0,ATM Withdrawal,0
UID00399,4093223492,4067.95,03:50,Tarapith,10.0,ATM Withdrawal,0
UID00816,1188324526,1974.97,05:33,Jamtara,30.0,Online Purchase,0
UID00466,6474946595,399.09,13:50,Kolkata,1440.0,POS Purchase,0
UID00573,7138111844,1066.49,13:20,Bangalore,60.0,Online Purchase,0
UID00992,5341301672,323.43,14:52,Jamtara,10.0,Bank Transfer,0
UID00726,8365156238,343.99,15:42,Pune,0.5,ATM Withdrawal,0
UID00581,2249472865,653.94,16:34,Delhi,60.0,Online Purchase,0
UID00253,5452553622,2973.4,14:23,Delhi,1.0,POS Purchase,0
UID00010,5872542907,74956.33,23:40,Hyderabad,5.0,UPI Transfer,1
UID00391,2319399201,3677.44,01:40,Jamtara,30.0,Online Purchase,0
UID00093,5068498214,680.93,05:37,Jamtara,30.0,ATM Withdrawal,0
UID00416,6919862640,3305.92,19:08,Jamtara,1440.0,ATM Withdrawal,0
UID00320,0934882718,2087.71,15:03,Hyderabad,720.0,ATM Withdrawal,0
UID00846,9744012161,4310.09,00:43,Delhi,180.0,POS Purchase,0
UID00603,8840694221,1202.29,02:00,Mumbai,60.0,Bank Transfer,0
UID00543,8123624527,433.66,12:41,Tarapith,60.0,Online Purchase,0
UID00530,7280088399,4582.37,22:58,Kolkata,30.0,UPI Transfer,0
UID00895,2999233536,1253.66,13:05,Hyderabad,0.5,ATM Withdrawal,0
UID00861,2564836843,4670.89,22:27,Pune,30.0,Online Purchase,0
UID00075,2945105517,4006.69,10:31,Pune,60.0,ATM Withdrawal,0
UID00360,1565618222,139.6,07:12,Mumbai,180.0,UPI Transfer,0
UID00233,3912224627,3790.7,03:52,Mumbai,1.0,Online Purchase,0
UID00994,7179170795,56.48,00:08,Kolkata,1440.0,Bank Transfer,1
UID00475,7976750567,3521.03,20:38,Jamtara,60.0,ATM Withdrawal,0
UID00347,0363532438,1669.17,03:06,Hyderabad,180.0,ATM Withdrawal,0
UID00952,0395483249,1106.1,13:28,Bangalore,0.5,Bank Transfer,0
UID00072,2729394146,2296.43,01:10,Bangalore,1440.0,Online Purchase,0
UID00202,0663817781,4507.46,06:43,Pune,1.0,POS Purchase,0
UID00776,1891686796,529.1,23:14,Pune,5.0,POS Purchase,0
UID00410,2928923710,108.95,19:41,Tarapith,30.0,Bank Transfer,0
UID00813,5839180732,4688.86,19:35,Delhi,0.5,UPI Transfer,0
UID00256,8846606124,52756.94,02:30,Delhi,30.0,ATM Withdrawal,1
UID00005,6546396097,865.22,20:23,Jamtara,60.0,ATM Withdrawal,0
UID00878,2785125900,5.49,05:32,Pune,30.0,Online Purchase,1
UID00392,2805324380,1524.44,20:00,Delhi,720.0,POS Purchase,0
UID00102,9686176704,3094.86,03:52,Kolkata,10.0,ATM Withdrawal,0
UID00808,6765817994,1366.64,20:18,Jamtara,1440.0,UPI Transfer,0
UID00786,2531411247,4045.65,18:23,Pune,1440.0,UPI Transfer,0
UID00141,3781141115,2621.7,08:03,Mumbai,180.0,ATM Withdrawal,0
UID00716,0878687868,1187.32,11:20,Jamtara,60.0,UPI Transfer,0
UID00665,5933930936,47379.36,07:27,Pune,1440.0,ATM Withdrawal,1
UID00313,0368346916,2288.29,21:02,Bangalore,1440.0,ATM Withdrawal,0
UID00938,2096714527,740.24,13:54,Kolkata,1.0,Bank Transfer,0
UID00080,1236348345,2472.61,23:45,Bangalore,180.0,ATM Withdrawal,0
UID00901,3365333902,4549.12,21:05,Tarapith,30.0,UPI Transfer,0
UID00123,3936216958,1661.02,12:14,Jamtara,0.5,ATM Withdrawal,0
UID00747,4826452400,4957.89,06:44,Jamtara,60.0,UPI Transfer,0
UID00676,7952707951,914.1,14:03,Jamtara,1440.0,ATM Withdrawal,0
UID00246,8077358467,4156.54,11:29,Pune,180.0,Online Purchase,0
UID00114,8867826515,4533.1,11:59,Delhi,1440.0,Bank Transfer,0
UID00357,0939711477,3233.49,16:53,Tarapith,30.0,POS Purchase,0
UID00829,2772214443,4335.4,15:21,Pune,1.0,UPI Transfer,0
UID00181,5471299328,1624.42,11:44,Mumbai,5.0,Bank Transfer,0
UID00492,1960417684,1732.34,14:02,Mumbai,0.5,Online Purchase,0
UID00772,6268550844,4006.86,03:58,Mumbai,180.0,UPI Transfer,0
UID00161,2166548786,3165.62,10:58,Hyderabad,1440.0,Online Purchase,0
UID00801,5966849270,1983.84,05:20,Jamtara,30.0,UPI Transfer,0
UID00777,5983525789,68767.75,02:33,Delhi,5.0,Online Purchase,1
UID00781,4308669341,1441.45,22:09,Pune,720.0,Bank Transfer,0
UID00704,2519862786,2973.96,10:57,Bangalore,1440.0,Online Purchase,0
UID00957,4573744275,1099.18,01:06,Mumbai,0.5,Online Purchase,0
UID00484,1631311356,49803.9,01:14,Pune,5.0,Online Purchase,1
UID00574,7039663326,796.04,11:09,Tarapith,60.0,UPI Transfer,0
UID00967,9651539728,2160.92,02:22,Delhi,1.0,UPI Transfer,0
UID00424,1285502940,843.09,20:32,Tarapith,1440.0,ATM Withdrawal,0
UID00930,0425149746,3819.91,18:29,Kolkata,60.0,ATM Withdrawal,0
UID00468,4952525608,2493.85,21:00,Hyderabad,720.0,Online Purchase,0
UID00947,6336618151,30.16,02:56,Jamtara,1.0,ATM Withdrawal,1
UID00327,8553001983,1027.32,14:57,Tarapith,180.0,Online Purchase,0
UID00346,8945516091,2370.96,22:51,Mumbai,30.0,Bank Transfer,0
UID00993,8232871595,1358.46,03:31,Jamtara,60.0,Bank Transfer,0
UID00450,0197881109,3579.33,00:48,Delhi,30.0,ATM Withdrawal,0
UID00061,6197872821,1510.21,15:39,Pune,10.0,ATM Withdrawal,0
UID00828,6117961676,2428.74,03:22,Tarapith,720.0,Online Purchase,0
UID00989,8718201788,2478.79,17:31,Kolkata,60.0,POS Purchase,0
UID00384,1902279346,4806.08,09:33,Pune,1440.0,POS Purchase,0
UID00522,5136362137,63075.8,03:31,Ahmedabad,720.0,ATM Withdrawal,1
UID00350,5636934794,344.0,06:13,Hyderabad,10.0,UPI Transfer,0
UID00041,2613761035,1023.57,06:05,Bangalore,0.5,UPI Transfer,0
UID00877,9701033894,1267.38,06:25,Delhi,1.0,Online Purchase,0
UID00050,1962260819,89.14,17:23,Jamtara,1.0,Bank Transfer,1
UID00809,7667495134,4003.26,17:54,Jamtara,5.0,UPI Transfer,0
UID00648,3237768326,942.23,22:36,Tarapith,30.0,UPI Transfer,0
UID00065,0650825726,90112.13,02:26,Ahmedabad,60.0,Bank Transfer,1
UID00861,9960335634,2276.57,19:46,Kolkata,60.0,ATM Withdrawal,0
UID00435,9971745033,2510.11,02:31,Jamtara,720.0,ATM Withdrawal,0
UID00925,6916462205,4230.15,03:22,Tarapith,1440.0,Online Purchase,0
UID00226,7523039311,813.09,22:16,Delhi,10.0,Online Purchase,0
UID00673,5825222991,4841.67,21:49,Mumbai,1440.0,POS Purchase,0
UID00943,0252074346,4994.99,17:41,Hyderabad,1.0,Bank Transfer,0
UID00539,4256379973,4259.02,11:10,Delhi,1440.0,POS Purchase,0
UID00630,6568651890,3913.05,22:18,Bangalore,720.0,ATM Withdrawal,0
UID00878,2388776939,2027.78,04:04,Delhi,10.0,ATM Withdrawal,0
UID00963,5170915931,4454.88,19:40,Tarapith,10.0,UPI Transfer,0
UID00543,5079008941,2521.42,04:06,Jamtara,180.0,Bank Transfer,0
UID00570,1021025185,3954.55,23:57,Bangalore,10.0,UPI Transfer,0
UID00565,5846784272,3198.45,20:38,Mumbai,1440.0,ATM Withdrawal,0
UID00872,0753208159,3205.92,06:17,Kolkata,0.5,Online Purchase,0
UID00202,3574653652,3601.44,23:15,Delhi,0.5,POS Purchase,0
UID00680,5804709288,35166.45,14:23,Ahmedabad,60.0,Bank Transfer,1
UID00642,1212869820,1871.01,05:02,Bangalore,0.5,ATM Withdrawal,0
UID00022,7801561641,56697.4,01:12,Kolkata,5.0,Bank Transfer,1
UID00896,4277810846,3356.33,10:06,Hyderabad,180.0,Bank Transfer,0
UID00757,1084656423,1617.13,11:57,Bangalore,30.0,POS Purchase,0
UID00088,9135454227,2062.65,17:54,Bangalore,10.0,ATM Withdrawal,0
UID00742,8935998510,2333.04,02:07,Mumbai,30.0,UPI Transfer,0
UID00879,6579372187,3294.71,11:39,Pune,60.0,Online Purchase,0
UID00724,9364669601,1600.94,00:36,Pune,180.0,UPI Transfer,0
UID00157,3462979151,1044.83,19:47,Hyderabad,1.0,UPI Transfer,0
UID00458,8860093916,2526.22,13:06,Mumbai,0.5,UPI Transfer,0
UID00607,5441692381,3018.88,21:43,Bangalore,0.5,POS Purchase,0
UID00100,4080174838,2186.08,04:44,Kolkata,1440.0,Online Purchase,0
UID00471,4807304637,2346.71,06:16,Hyderabad,10.0,POS Purchase,0
UID00955,6054015035,4869.45,19:16,Kolkata,10.0,ATM Withdrawal,0
UID00966,4194956378,2350.1,11:04,Delhi,60.0,Bank Transfer,0
UID00680,5731799851,2248.06,04:06,Hyderabad,5.0,ATM Withdrawal,0
UID00396,6516166019,397.36,12:15,Kolkata,180.0,Online Purchase,0
UID00283,8210236899,2706.88,05:40,Mumbai,720.0,UPI Transfer,0
UID00448,9060320991,4065.52,02:21,Jamtara,60.0,UPI Transfer,0
UID00972,0923855328,981.21,12:16,Bangalore,30.0,Online Purchase,0
UID00101,8394669508,634.54,09:41,Hyderabad,10.0,UPI Transfer,0
UID00388,4380932743,221.86,06:18,Jamtara,0.5,Online Purchase,0
UID00232,0830040989,4112.77,04:21,Jamtara,1440.0,Bank Transfer,0
UID00271,4553190559,2553.81,16:22,Mumbai,10.0,POS Purchase,0
UID00741,4859007274,4946.59,02:26,Jamtara,180.0,Online Purchase,0
UID00519,4111440740,949.47,04:22,Jamtara,720.0,ATM Withdrawal,0
UID00077,3000375299,3860.1,10:21,Hyderabad,1440.0,ATM Withdrawal,0
UID00235,2623712751,2213.91,11:32,Kolkata,30.0,Online Purchase,0
UID00212,5967956151,3085.21,02:02,Delhi,5.0,ATM Withdrawal,0
UID00263,8793074837,4880.35,17:51,Pune,1.0,Online Purchase,0
UID00881,4717356586,4891.7,23:56,Delhi,1440.0,ATM Withdrawal,0
UID00343,1670925773,2542.79,16:38,Hyderabad,1.0,UPI Transfer,0
UID00990,9723718335,2676.87,18:34,Bangalore,720.0,UPI Transfer,0
UID00865,1749706527,614.45,08:51,Tarapith,5.0,ATM Withdrawal,0
UID00202,9210161481,2414.72,18:16,Mumbai,60.0,ATM Withdrawal,0
UID00678,3096500401,2230.02,11:33,Mumbai,1.0,UPI Transfer,0
UID00634,7822941406,3932.96,22:43,Mumbai,10.0,Online Purchase,0
UID00155,4130389773,891.86,11:01,Mumbai,0.5,UPI Transfer,0
UID00336,4063122555,701.69,18:29,Mumbai,5.0,UPI Transfer,0
UID00450,2720655194,1128.55,13:12,Pune,180.0,ATM Withdrawal,0
UID00162,6138672528,646.12,17:28,Kolkata,0.5,POS Purchase,0
UID00727,3740347633,2329.76,11:45,Hyderabad,30.0,Bank Transfer,0
UID00226,1696503820,857.46,01:00,Jamtara,0.5,Bank Transfer,0
UID00413,4369488259,690.21,18:06,Jamtara,1.0,Online Purchase,0
UID00895,9110593078,3514.01,03:25,Kolkata,5.0,Bank Transfer,0
UID00335,7744830755,3338.45,10:36,Hyderabad,5.0,ATM Withdrawal,0
UID00565,7042515870,52.57,01:13,Ahmedabad,60.0,Bank Transfer,1
UID00296,0926511920,1866.24,02:21,Hyderabad,720.0,Online Purchase,0
UID00784,3900464567,1832.0,12:19,Pune,0.5,ATM Withdrawal,0
UID00023,3727663975,1296.79,21:41,Hyderabad,0.5,UPI Transfer,0
UID00591,4790840587,1119.16,09:42,Pune,60.0,Bank Transfer,0
UID00033,2109149168,75917.17,01:09,Pune,5.0,Online Purchase,1
UID00656,8441686457,38.72,01:53,Hyderabad,1.0,POS Purchase,1
UID00522,7289246737,3771.37,13:29,Jamtara,1440.0,POS Purchase,0
UID00507,5088246216,3182.38,01:03,Jamtara,1440.0,ATM Withdrawal,0
UID00561,3272231755,57686.87,03:42,Mumbai,180.0,Bank Transfer,1
UID00979,4170709639,2130.73,00:31,Pune,1440.0,ATM Withdrawal,0
UID00994,9366713409,315.46,04:26,Jamtara,30.0,Online Purchase,0
UID00791,8723896968,450.31,19:55,Tarapith,5.0,Online Purchase,0
UID00833,4232180811,2179.85,17:01,Tarapith,180.0,POS Purchase,0
UID00533,6039322349,3553.48,14:56,Pune,0.5,Bank Transfer,0
UID00255,4708042986,993.9,07:54,Delhi,30.0,Bank Transfer,0
UID00187,3305682110,1110.56,01:50,Bangalore,10.0,Bank Transfer,0
UID00512,6919364913,3768.72,09:03,Kolkata,5.0,ATM Withdrawal,0
UID00160,5791002623,40.36,10:40,Mumbai,10.0,UPI Transfer,1
UID00542,7848561287,2959.52,02:30,Hyderabad,180.0,Online Purchase,0
UID00194,5542011738,545.56,13:55,Bangalore,1.0,Online Purchase,0
UID00589,8391342315,274.9,03:00,Kolkata,1440.0,POS Purchase,0
UID00205,2312014873,1523.01,12:09,Jamtara,60.0,Bank Transfer,0
UID00680,4015171435,832.58,05:22,Tarapith,1.0,POS Purchase,0
UID00019,8356301451,1386.86,19:34,Tarapith,720.0,UPI Transfer,0
UID00441,8479906251,1873.95,06:47,Hyderabad,0.5,Bank Transfer,0
UID00959,4882421107,95818.03,00:46,Delhi,60.0,UPI Transfer,1
UID00230,6454950924,596.54,23:34,Kolkata,1.0,Bank Transfer,0
UID00340,1625104122,4970.91,09:06,Pune,30.0,POS Purchase,0
UID00168,2110811192,8046.24,00:47,Mumbai,180.0,POS Purchase,1
UID00727,8546834478,694.47,15:55,Pune,720.0,UPI Transfer,0
UID00488,1067885376,3807.19,02:24,Kolkata,1440.0,Bank Transfer,0
UID00412,2207693774,4959.43,23:09,Jamtara,0.5,Bank Transfer,0
UID00679,7236587846,2714.56,23:37,Pune,1.0,ATM Withdrawal,0
UID00555,2241090211,4527.56,23:52,Kolkata,0.5,Online Purchase,0
UID00987,7883850274,2900.3,21:19,Delhi,0.5,Bank Transfer,0
UID00059,4765908882,368.79,12:02,Jamtara,180.0,POS Purchase,0
UID00868,7826803794,4084.66,14:56,Mumbai,30.0,POS Purchase,0
UID00578,3458914337,430.83,11:41,Hyderabad,720.0,ATM Withdrawal,0
UID00179,2647874876,4339.58,23:39,Kolkata,30.0,ATM Withdrawal,0
UID00854,4749388279,1047.2,00:07,Tarapith,5.0,ATM Withdrawal,0
UID00782,5424955926,2142.44,08:26,Hyderabad,1440.0,ATM Withdrawal,0
UID00596,7131169135,4647.76,13:22,Mumbai,1440.0,Online Purchase,0
UID00467,0710855540,1435.05,09:34,Pune,180.0,UPI Transfer,0
UID00571,3963416276,864.22,15:53,Bangalore,1.0,Online Purchase,0
UID00406,6189831174,218.26,20:19,Mumbai,10.0,ATM Withdrawal,0
UID00133,6086226788,139.73,00:07,Pune,0.5,Bank Transfer,0
UID00869,6360052493,92770.69,06:32,Chennai,5.0,Online Purchase,1
UID00877,8625101321,1684.93,20:12,Jamtara,5.0,UPI Transfer,0
UID00044,7071458223,2403.67,06:58,Kolkata,0.5,Bank Transfer,0
UID00723,8071015955,2944.47,10:36,Mumbai,720.0,Online Purchase,0
UID00219,7214082959,4842.71,00:24,Hyderabad,30.0,Online Purchase,0
UID00759,3375521550,2256.84,14:07,Bangalore,10.0,UPI Transfer,0
UID00656,7198495134,1187.23,13:13,Mumbai,10.0,UPI Transfer,0
UID00829,8839396304,3505.58,02:23,Hyderabad,60.0,UPI Transfer,0
UID00744,0277025381,881.19,18:29,Jamtara,180.0,Online Purchase,0
UID00283,7461275050,4129.0,13:03,Kolkata,10.0,UPI Transfer,0
UID00175,3017650128,4013.82,14:43,Delhi,720.0,ATM Withdrawal,0
UID00086,2276425124,73198.2,21:16,Bangalore,1.0,ATM Withdrawal,1
UID00120,2246174696,548.59,13:00,Pune,10.0,POS Purchase,0
UID00424,6154622885,1603.46,03:56,Mumbai,5.0,Bank Transfer,0
UID00472,5657119958,3371.36,01:05,Pune,10.0,ATM Withdrawal,0
UID00653,0678642359,1087.37,11:25,Mumbai,720.0,Bank Transfer,0
UID00907,7142797307,1663.71,08:08,Mumbai,180.0,Bank Transfer,0
UID00617,3445361051,2773.85,00:06,Kolkata,60.0,POS Purchase,0
UID00392,3415551234,4044.62,18:50,Bangalore,180.0,POS Purchase,0
UID00612,2165160507,532.33,11:00,Hyderabad,720.0,ATM Withdrawal,0
UID00670,9542875829,3711.27,21:51,Kolkata,30.0,ATM Withdrawal,0
UID00033,7103142106,1181.69,19:02,Jamtara,10.0,Bank Transfer,0
UID00999,9596038445,87.25,10:33,Pune,10.0,POS Purchase,1
UID00473,5004561664,69887.44,04:42,Chennai,30.0,Bank Transfer,1
UID00829,3889250000,2104.81,13:44,Hyderabad,720.0,Online Purchase,0
UID00346,7896320677,1870.37,08:49,Mumbai,1.0,UPI Transfer,0
UID00405,9222553983,3402.1,11:00,Mumbai,0.5,UPI Transfer,0
UID00482,6312042628,4916.49,14:15,Jamtara,720.0,POS Purchase,0
UID00401,8469625121,813.84,00:20,Delhi,1.0,UPI Transfer,0
UID00696,4327195932,2905.86,08:25,Mumbai,180.0,Online Purchase,0
UID00156,8790231499,572.22,14:30,Jamtara,60.0,UPI Transfer,0
UID00484,0231628329,626.1,22:11,Kolkata,10.0,POS Purchase,0
UID00699,5208119797,211.52,10:35,Jamtara,0.5,Bank Transfer,0
UID00701,9735882441,2447.01,04:37,Tarapith,1440.0,Online Purchase,0
UID00767,9405357225,4011.4,04:12,Pune,180.0,UPI Transfer,0
UID00799,8055204197,1652.17,14:26,Pune,0.5,Online Purchase,0
UID00009,8528194659,90265.35,23:24,Hyderabad,1.0,POS Purchase,1
UID00841,7091256952,3161.84,06:43,Jamtara,1.0,UPI Transfer,0
UID00807,6741483157,4140.61,11:46,Mumbai,5.0,UPI Transfer,0
UID00405,4490038910,82.75,03:39,Pune,60.0,Bank Transfer,1
UID00926,1477814690,1320.0,00:59,Bangalore,60.0,ATM Withdrawal,0
UID00576,5832207774,8.1,03:47,Chennai,0.5,ATM Withdrawal,1
UID00362,8017486387,4381.67,19:34,Jamtara,0.5,UPI Transfer,0
UID00908,9248196684,3030.78,04:15,Bangalore,1.0,ATM Withdrawal,0
UID00336,6309755979,2024.65,06:32,Delhi,0.5,UPI Transfer,0
UID00456,3391198332,3658.11,16:45,Hyderabad,5.0,ATM Withdrawal,0
UID00565,8312882983,160.38,08:56,Bangalore,0.5,Bank Transfer,0
UID00942,3447448689,2811.39,19:59,Tarapith,5.0,Bank Transfer,0
UID00399,7134881484,957.67,06:16,Hyderabad,5.0,ATM Withdrawal,0
UID00760,3893670036,1336.43,22:10,Delhi,180.0,Online Purchase,0
UID00375,7251684473,4972.39,08:56,Mumbai,180.0,Bank Transfer,0
UID00789,5706563200,2323.22,11:09,Kolkata,0.5,Bank Transfer,0
UID00102,4790815893,3430.27,19:10,Bangalore,5.0,UPI Transfer,0
UID00172,4422323592,90.89,02:58,Pune,10.0,ATM Withdrawal,1
UID00018,5563023850,87.42,02:00,Ahmedabad,60.0,Bank Transfer,1
UID00986,6788062529,2586.15,22:28,Mumbai,10.0,POS Purchase,0
UID00144,0377032951,4294.63,22:30,Pune,180.0,UPI Transfer,0
UID00726,7595770483,563.52,20:27,Bangalore,10.0,ATM Withdrawal,0
UID00255,7391266269,2466.33,05:24,Delhi,10.0,Online Purchase,0
UID00653,6815444445,4572.95,20:49,Bangalore,10.0,UPI Transfer,0
UID00439,4683189712,4038.15,12:52,Jamtara,60.0,UPI Transfer,0
UID00309,4409230132,4725.44,16:46,Pune,10.0,Online Purchase,0
UID00972,0714244761,4383.85,00:46,Pune,30.0,POS Purchase,0
UID00429,5924460260,136.89,16:59,Kolkata,5.0,Online Purchase,0
UID00197,3470847483,2884.4,16:35,Hyderabad,720.0,POS Purchase,0
UID00282,7492671329,2675.11,23:34,Delhi,30.0,Online Purchase,0
UID00871,5718342411,3943.37,11:35,Delhi,1440.0,Bank Transfer,0
UID00181,8872480656,2489.61,13:35,Tarapith,30.0,Online Purchase,0
UID00554,0126601834,389.83,06:10,Hyderabad,60.0,Online Purchase,0
UID00666,0209054243,169.48,01:06,Mumbai,30.0,Online Purchase,0
UID00459,8097281090,4636.37,00:15,Tarapith,5.0,UPI Transfer,0
UID00446,3443629903,2752.19,03:42,Hyderabad,1.0,ATM Withdrawal,0
UID00492,6407205158,1223.71,02:56,Jamtara,60.0,POS Purchase,0
UID00580,4468813010,4117.85,07:03,Delhi,1440.0,UPI Transfer,0
UID00683,9036370361,855.58,07:21,Tarapith,10.0,UPI Transfer,0
UID00402,2939987408,731.58,22:56,Delhi,0.5,Bank Transfer,0
UID00996,2545684799,3741.14,05:29,Mumbai,1440.0,Online Purchase,0
UID00697,7241987562,4531.6,10:27,Bangalore,720.0,ATM Withdrawal,0
UID00082,4267748711,1634.43,14:15,Delhi,0.5,Bank Transfer,0
UID00928,5824305581,1044.11,04:23,Tarapith,30.0,ATM Withdrawal,0
UID00360,9751075626,740.54,17:53,Bangalore,30.0,ATM Withdrawal,0
UID00868,2213605797,48.39,03:40,Ahmedabad,5.0,Bank Transfer,1
UID00268,3220476394,1926.31,04:52,Hyderabad,1440.0,ATM Withdrawal,0
UID00116,8679679272,2890.17,16:18,Jamtara,1440.0,UPI Transfer,0
UID00511,7556221714,66885.56,00:20,Tarapith,0.5,POS Purchase,1
UID00946,8914621894,2448.09,11:31,Mumbai,60.0,Bank Transfer,0
UID00105,8636907669,46294.49,03:46,Ahmedabad,10.0,ATM Withdrawal,1
UID00481,1458391873,4049.91,02:17,Bangalore,60.0,POS Purchase,0
UID00018,6076490379,2634.82,09:19,Mumbai,720.0,Online Purchase,0
UID00316,5482135497,2863.8,18:52,Jamtara,10.0,POS Purchase,0
UID00315,9612555922,3513.81,12:12,Mumbai,5.0,Bank Transfer,0
UID00558,1162598391,1806.77,16:54,Kolkata,10.0,ATM Withdrawal,0
UID00204,2359166107,1976.51,08:13,Hyderabad,5.0,Online Purchase,0
UID00437,1104865782,2336.59,15:30,Jamtara,60.0,POS Purchase,0
UID00107,8102550843,30848.87,05:31,Bangalore,60.0,POS Purchase,1
UID00463,0709161708,4799.84,13:01,Hyderabad,30.0,POS Purchase,0
UID00373,8094830133,4438.05,01:29,Jamtara,60.0,POS Purchase,0
UID00714,1183241024,1538.19,12:14,Tarapith,30.0,Bank Transfer,0
UID00852,9041902511,790.14,08:52,Delhi,1.0,ATM Withdrawal,0
UID00722,1672687720,4519.07,23:35,Pune,10.0,ATM Withdrawal,0
UID00553,3561161733,4706.13,02:36,Pune,1.0,Bank Transfer,0
UID00245,8783326876,2306.5,07:03,Kolkata,180.0,Online Purchase,0
UID00405,1792860477,4565.63,15:45,Kolkata,60.0,ATM Withdrawal,0
UID00745,8209509749,1717.4,01:36,Delhi,1440.0,UPI Transfer,0
UID00472,9191588345,34726.29,03:21,Bangalore,5.0,Online Purchase,1
UID00185,1914380208,48.73,00:49,Ahmedabad,1.0,UPI Transfer,1
UID00604,1268975395,88911.83,03:01,Kolkata,1440.0,UPI Transfer,1
UID00518,2713367695,2995.86,19:07,Mumbai,180.0,POS Purchase,0
UID00995,1915977814,1925.17,17:39,Tarapith,720.0,ATM Withdrawal,0
UID00828,0700782819,1729.66,18:08,Pune,10.0,Online Purchase,0
UID00351,8863931248,3347.8,00:45,Pune,720.0,ATM Withdrawal,0
UID00786,6881479843,3303.6,12:18,Mumbai,720.0,ATM Withdrawal,0
UID00689,6880812618,2354.99,01:55,Delhi,0.5,UPI Transfer,0
UID00305,8510175167,3936.03,17:15,Tarapith,30.0,ATM Withdrawal,0
UID00388,9035911014,1676.65,00:55,Mumbai,10.0,Bank Transfer,0
UID00583,2657162130,3816.5,09:57,Hyderabad,0.5,POS Purchase,0
UID00977,7469610599,949.11,15:26,Mumbai,720.0,UPI Transfer,0
UID00735,0578655205,4552.91,06:29,Hyderabad,30.0,UPI Transfer,0
UID00734,0647640590,1393.78,22:35,Hyderabad,10.0,ATM Withdrawal,0
UID00399,9215260644,2175.37,05:00,Mumbai,10.0,POS Purchase,0
UID00655,4389547716,1386.86,00:23,Delhi,720.0,ATM Withdrawal,0
UID00512,4454812461,2349.75,18:34,Jamtara,5.0,UPI Transfer,0
UID00007,8929031881,1866.45,17:41,Kolkata,1.0,Online Purchase,0
UID00827,3909880325,4782.55,16:27,Hyderabad,30.0,POS Purchase,0
UID00886,9476614258,2477.88,07:19,Jamtara,720.0,Online Purchase,0
UID00357,1241794245,2984.19,01:15,Delhi,0.5,Online Purchase,0
UID00358,2285024715,2525.98,12:15,Bangalore,180.0,UPI Transfer,0
UID00537,7098904508,4076.49,19:16,Kolkata,720.0,ATM Withdrawal,0
UID00474,6953689222,2661.11,05:53,Pune,180.0,Bank Transfer,0
UID00226,6758813528,3134.88,15:26,Jamtara,60.0,Bank Transfer,0
UID00913,5590095398,3248.45,15:00,Hyderabad,30.0,UPI Transfer,0
UID00732,3405294191,4661.27,17:51,Hyderabad,5.0,Bank Transfer,0
UID00658,8206808636,872.61,20:07,Tarapith,10.0,Online Purchase,0
UID00467,1695215605,2936.33,15:14,Tarapith,60.0,ATM Withdrawal,0
UID00063,9014897548,508.6,18:36,Hyderabad,30.0,UPI Transfer,0
UID00447,3387933235,3115.39,03:46,Tarapith,0.5,UPI Transfer,0
UID00508,2645629212,42327.49,06:29,Bangalore,180.0,ATM Withdrawal,1
UID00256,6487827873,4149.68,17:43,Jamtara,180.0,POS Purchase,0
UID00951,2363062777,2785.8,17:34,Bangalore,1.0,ATM Withdrawal,0
UID00891,5623116569,371.78,04:52,Jamtara,180.0,UPI Transfer,0
UID00810,9917916469,2734.63,03:05,Hyderabad,5.0,POS Purchase,0
UID00459,3862774357,1778.88,07:36,Tarapith,180.0,ATM Withdrawal,0
UID00524,3592491616,82.18,00:33,Mumbai,5.0,ATM Withdrawal,1
UID00930,4576492292,4352.38,12:28,Delhi,10.0,Bank Transfer,0
UID00201,5940539865,1751.74,00:25,Jamtara,1.0,Online Purchase,0
UID00575,9449413024,2360.98,04:56,Kolkata,180.0,Online Purchase,0
UID00570,8227532626,4512.8,05:02,Mumbai,60.0,UPI Transfer,0
UID00750,7647672245,2652.86,12:27,Hyderabad,10.0,Online Purchase,0
UID00512,3013214233,4028.44,21:50,Hyderabad,10.0,UPI Transfer,0
UID00374,0219032441,1225.48,20:11,Kolkata,30.0,POS Purchase,0
UID00569,3379370863,2969.14,17:34,Bangalore,60.0,ATM Withdrawal,0
UID00288,9672111320,4852.94,08:09,Mumbai,180.0,Bank Transfer,0
UID00020,0196846873,3780.45,13:52,Pune,1.0,UPI Transfer,0
UID00570,1437547401,338.67,20:43,Hyderabad,5.0,POS Purchase,0
UID00158,6350926369,4209.98,12:35,Delhi,0.5,UPI Transfer,0
